,Fecha,Superior,Regular,Diesel,Gas Licuado De Petróleo
452,2024-09-13 00:00:00,31.18,29.68,26.91,110.0
453,2024-09-14 00:00:00,31.18,29.68,26.91,110.0
454,2024-09-15 00:00:00,31.18,29.68,26.91,110.0
455,2024-09-16 00:00:00,31.18,29.68,26.91,110.0
456,2024-09-17 00:00:00,30.01,28.51,25.98,110.0
457,2024-09-18 00:00:00,30.01,28.51,25.98,110.0
458,2024-09-19 00:00:00,30.01,28.51,25.98,110.0
459,2024-09-20 00:00:00,30.01,28.51,25.98,110.0
460,2024-09-21 00:00:00,30.01,28.51,25.98,110.0
461,2024-09-22 00:00:00,30.01,28.51,25.98,110.0
462,2024-09-23 00:00:00,29.51,27.99,25.5,110.0
463,2024-09-24 00:00:00,29.51,27.99,25.5,110.0
464,2024-09-25 00:00:00,29.51,27.99,25.5,110.0
465,2024-09-26 00:00:00,29.51,27.99,25.5,110.0
466,2024-09-27 00:00:00,29.51,27.99,25.5,110.0
467,2024-09-28 00:00:00,29.51,27.99,25.5,110.0
468,2024-09-29 00:00:00,29.51,27.99,25.5,110.0
469,2024-09-30 00:00:00,29.5,28.0,25.5,110.0
470,2024-10-01 00:00:00,29.5,28.0,25.5,110.0
471,2024-10-02 00:00:00,29.5,28.0,25.5,110.0
